,Neighborhood,Lat,Long
6575,LIND - BOHANON,45.04932239,-93.2858172
6584,SUMNER - GLENWOOD,44.98760535,-93.28959563
6591,STANDISH,44.92599904,-93.23466681
6592,PROSPECT PARK - EAST RIVER ROAD,44.96361619,-93.21278307
6603,HAWTHORNE,44.99915,-93.29411999999999
6608,WILLARD - HAY,44.99053914,-93.31079888
6611,COMO,44.98696658,-93.22284519
6619,STANDISH,44.93411886,-93.23275368
6621,HAWTHORNE,45.005354700000005,-93.28798986
6626,HAWTHORNE,45.00368407,-93.28415714
6629,JORDAN,45.010538700000005,-93.31078891
6635,LIND - BOHANON,45.046606700000005,-93.29663513
6637,NORTHEAST PARK,45.00459068,-93.23973293
6650,DIAMOND LAKE,44.89529357,-93.26653752
6652,LOWRY HILL,44.96141336,-93.29235956
6655,LOWRY HILL EAST,44.95284915,-93.29696741
6661,ERICSSON,44.91716945,-93.22149684
6662,WILLARD - HAY,45.001496100000004,-93.30948844
6663,SEWARD,44.95467942,-93.22834051
6665,COMO,44.98983906,-93.2101958
6668,KING FIELD,44.92596185,-93.27922712
6669,HAWTHORNE,45.00593,-93.29105
6670,WILLARD - HAY,44.99789851,-93.31333701
6671,MCKINLEY,45.01312,-93.29054000000001
6672,EAST ISLES,44.94881474,-93.30210858
6677,VICTORY,45.03928173,-93.31044081
6678,BELTRAMI,44.99148825,-93.24031822
6679,KING FIELD,44.93412,-93.27662
6680,JORDAN,45.00481859,-93.29487241
6682,DOWNTOWN WEST,44.97787,-93.26217
6686,NORTHEAST PARK,45.00598068,-93.23652939
6689,NORTH LOOP,44.988820000000004,-93.28088000000001
6692,MID - CITY INDUSTRIAL,44.99703542,-93.21773774
6694,COMO,44.98568352,-93.21841267
6696,LOWRY HILL EAST,44.95961962,-93.29311562
6708,CENTRAL,44.944990000000004,-93.26772
6709,HOWE,44.9368495,-93.2140365
6710,TANGLETOWN,44.91778454,-93.28379442
6712,KING FIELD,44.9277205,-93.28698676
6719,LONGFELLOW,44.94779078,-93.23318444
6722,VENTURA VILLAGE,44.96048323,-93.25353187
6726,CEDAR RIVERSIDE,44.96887,-93.24565
6728,SEWARD,44.96276328,-93.2321946
6730,CEDAR RIVERSIDE,44.96902575,-93.25113849
6731,HOLLAND,45.01316173,-93.25166879999999
6732,LOWRY HILL EAST,44.96001416,-93.28928668
6738,LINDEN HILLS,44.92227694,-93.3286092
6740,HOWE,44.93500534,-93.21914291
6741,DIAMOND LAKE,44.89673554,-93.24876307
6743,PROSPECT PARK - EAST RIVER ROAD,44.97442,-93.22059
6749,LONGFELLOW,44.94415271,-93.21784255
6750,CORCORAN,44.947468,-93.24062652
6751,NORTH LOOP,44.98420528,-93.27895727
6752,LINDEN HILLS,44.92444977,-93.31351123
6755,MCKINLEY,45.01403406,-93.29180315
6756,LYNDALE,44.94315,-93.27538
6757,HIAWATHA,44.92602012,-93.2229698
6766,VICTORY,45.02772,-93.31735
6767,ELLIOT PARK,44.97382,-93.2619
6770,WHITTIER,44.95823066,-93.28802905
6772,PHILLIPS WEST,44.95283281,-93.26770341
6777,HAWTHORNE,45.00368682,-93.28722205
6778,WILLARD - HAY,45.00333244,-93.31590259
6781,BRYN - MAWR,44.96905471,-93.31491263
6784,HOWE,44.94135486,-93.23003112
6788,MID - CITY INDUSTRIAL,44.99870262,-93.23587074
6799,HALE,44.91156356,-93.24986537
6807,SHERIDAN,44.99937132,-93.27210247
6808,TANGLETOWN,44.9096582,-93.278046
6810,JORDAN,45.00262,-93.29893
6811,CLEVELAND,45.01775706,-93.30952978
6813,ERICSSON,44.924223100000006,-93.24605150000001
6816,MARCY HOLMES,44.98183,-93.24564000000001
6818,WENONAH,44.90018112,-93.24626636
6827,BELTRAMI,44.99335231,-93.24160112
6828,EAST ISLES,44.95834413,-93.29467381
6829,LONGFELLOW,44.94488,-93.2317
6831,DOWNTOWN EAST,44.97529,-93.24965999999999
6834,HOWE,44.94061672,-93.20762717
6838,KENWOOD,44.9605935,-93.30840764
6841,POWDERHORN PARK,44.93415,-93.26249
6842,MARCY HOLMES,44.98943199,-93.25274758
6843,FOLWELL,45.01954312,-93.30572241
6845,CLEVELAND,45.02318304,-93.30958986
6850,VENTURA VILLAGE,44.96226463,-93.25964732
6853,PHILLIPS WEST,44.94835162,-93.26712512
6857,MIDTOWN PHILLIPS,44.95734,-93.25751
6862,NEAR - NORTH,44.99470492,-93.29105405
6864,DOWNTOWN WEST,44.97439,-93.27251
6866,POWDERHORN PARK,44.94383639,-93.25501827
6868,ST. ANTHONY WEST,44.99766081,-93.26124094
6870,HOWE,44.93153206,-93.21404325
6883,FIELD,44.916109999999996,-93.26262
6885,LOWRY HILL EAST,44.95555,-93.29314000000001
6891,LYNDALE,44.94473559,-93.27881729
6901,MIDTOWN PHILLIPS,44.95373,-93.255
6902,MCKINLEY,45.01762458,-93.29181115
6911,DOWNTOWN WEST,44.97332711,-93.26692911
6912,HOLLAND,45.01316662,-93.25974879
6916,COLUMBIA PARK,45.03266235,-93.24963593
6918,ELLIOT PARK,44.97178993,-93.26176025
6920,PHILLIPS WEST,44.94835,-93.27411
6922,JORDAN,45.01053967,-93.31334257
6923,WHITTIER,44.95731878,-93.27721111
6928,HARRISON,44.97894,-93.28953
6929,HAWTHORNE,45.00315244,-93.29257955
6932,LOWRY HILL EAST,44.95195,-93.29316999999999
6933,NEAR - NORTH,44.9974,-93.29105
6938,LOWRY HILL EAST,44.95004,-93.29573
6940,EAST PHILLIPS,44.94837021,-93.24804949
6941,POWDERHORN PARK,44.93592542,-93.24798663
6943,LOWRY HILL EAST,44.958220000000004,-93.29476
6944,LOWRY HILL EAST,44.95284501,-93.29442569
6950,CORCORAN,44.94655807,-93.24147714
6953,CENTRAL,44.94047798,-93.26637174
6955,WHITTIER,44.96091,-93.28546
6957,HAWTHORNE,45.00653486,-93.28492943
6958,DOWNTOWN WEST,44.97851513,-93.26069753
6959,FULTON,44.90800869,-93.32773274
6967,COMO,44.99238899,-93.23968687
6968,HAWTHORNE,45.00950803,-93.28722242
6969,HALE,44.90797396,-93.25244998
6971,LYNNHURST,44.911457500000004,-93.30869568
6979,KING FIELD,44.9277443,-93.28310566
6980,DOWNTOWN WEST,44.97603263,-93.27019759
6983,ST. ANTHONY WEST,44.99341732,-93.26541343
6988,UNIVERSITY OF MINNESOTA,44.97028011,-93.2284224
6991,BANCROFT,44.93055,-93.2625
6995,CARAG,44.93860023,-93.29456847
6999,MIDTOWN PHILLIPS,44.95120513,-93.25629147
7005,ST. ANTHONY WEST,44.99870889,-93.25820923
7008,COMO,44.9905766,-93.23076732
7010,WILLARD - HAY,44.99879209,-93.31141284
7011,SEWARD,44.9627471,-93.24171983
7012,ELLIOT PARK,44.97024768,-93.25658181
7016,MIDTOWN PHILLIPS,44.954631799999994,-93.25753378
7018,NEAR - NORTH,44.98949381,-93.29195874
7021,AUDUBON PARK,45.02130605,-93.24350785
7030,MINNEHAHA,44.90538,-93.20334
7032,JORDAN,45.01232654,-93.30191074
7042,POWDERHORN PARK,44.93414575,-93.2593366
7046,HOWE,44.93325948,-93.22325876
7047,POWDERHORN PARK,44.94293,-93.24991999999999
7050,CENTRAL,44.93865852,-93.26255047
7051,MARCY HOLMES,44.98288,-93.23206
7053,COMO,44.98803357,-93.21020644
7054,SHINGLE CREEK,45.05033328,-93.31695702
7063,HAWTHORNE,45.01011844,-93.28643771
7066,KEEWAYDIN,44.91602398,-93.2315667
7071,DOWNTOWN WEST,44.97234382,-93.27709820000001
7074,LOWRY HILL EAST,44.94875772,-93.29446415
7082,DIAMOND LAKE,44.89489361,-93.25533238
7087,NEAR - NORTH,44.99228172,-93.29944245
7092,JORDAN,45.00963,-93.31206
7099,WEBBER - CAMDEN,45.02936,-93.28809
7108,HUMBOLDT INDUSTRIAL AREA,45.04425873,-93.29942901
7113,WEBBER - CAMDEN,45.02392955,-93.28729983
7116,WILLARD - HAY,45.00538306,-93.31205423
7119,COOPER,44.94925662,-93.21399888
7121,CEDAR RIVERSIDE,44.97553894,-93.24474317
7124,DOWNTOWN WEST,44.97509158,-93.27570282
7131,POWDERHORN PARK,44.94565083,-93.24867734
7137,VICTORY,45.02771,-93.31352
7138,HARRISON,44.98264654,-93.30767445
7140,LIND - BOHANON,45.04300408,-93.299324
7143,STEVENS SQUARE - LORING HEIGHTS,44.96396,-93.27404
7144,PHILLIPS WEST,44.94836,-93.26268
7150,WINDOM,44.89374676,-93.28003879999999
7152,WILLARD - HAY,45.00513252,-93.31589695
7154,HAWTHORNE,45.00203654,-93.28951811
7157,FOLWELL,45.023999999999994,-93.2969
7161,MARCY HOLMES,44.98319846,-93.24093573
7166,ELLIOT PARK,44.97497,-93.26461
7168,DOWNTOWN WEST,44.97369869,-93.27399770000001
7169,HAWTHORNE,45.007740000000005,-93.29305
7171,LONGFELLOW,44.94229123,-93.22293611
7179,MIDTOWN PHILLIPS,44.95238287,-93.25882359999999
7181,NEAR - NORTH,44.99588733,-93.28912339
7182,KEEWAYDIN,44.90623837,-93.23356272
7184,NEAR - NORTH,44.99198012,-93.29488359999999
7185,HIAWATHA,44.9278161,-93.22422131
7187,DOWNTOWN EAST,44.973240000000004,-93.26055
7188,CORCORAN,44.94475,-93.23893000000001
7190,COMO,44.98885085,-93.21645685
7192,KEEWAYDIN,44.91080367,-93.22500487
7193,STANDISH,44.93139814,-93.22831282
7194,MARSHALL TERRACE,45.01954620000001,-93.27013789
7198,WEBBER - CAMDEN,45.02667766,-93.29187846
7205,LINDEN HILLS,44.91882169,-93.32271696
7208,KENNY,44.89433876,-93.29414151
7222,NORTHEAST PARK,45.00013718,-93.2384428
7223,FOLWELL,45.01866,-93.30826
7225,DIAMOND LAKE,44.90157,-93.2627
7226,LINDEN HILLS,44.92338,-93.31508000000001
7230,CORCORAN,44.948370000000004,-93.23810999999999
7234,HARRISON,44.982620000000004,-93.2982
7235,NEAR - NORTH,44.98514784,-93.29607578
7238,WENONAH,44.904433700000006,-93.23104346
7243,VICTORY,45.03441799,-93.30982416
7245,CARAG,44.94472595,-93.29640679
7246,BELTRAMI,44.99748524,-93.24607906
7248,HOLLAND,45.01406883,-93.25430103
7252,BRYN - MAWR,44.97363818,-93.3085714
7256,COMO,44.9879105,-93.21965083
7259,DOWNTOWN WEST,44.9760674,-93.28044236
7260,JORDAN,45.01325272,-93.31269967
7261,NORTHEAST PARK,45.00494827,-93.22741974
7265,LORING PARK,44.96987603,-93.27491279
7268,MCKINLEY,45.0149,-93.28187
7272,ERICSSON,44.92235423,-93.2270529
7280,WILLARD - HAY,44.99875,-93.30443000000001
7281,JORDAN,44.99945235,-93.30128954
7285,HAWTHORNE,45.00536881,-93.29104956
7287,MIDTOWN PHILLIPS,44.94921679,-93.25376945
7288,HOLLAND,45.01162962,-93.25244894
7292,BRYN - MAWR,44.97806013,-93.31724889
7298,PROSPECT PARK - EAST RIVER ROAD,44.97123249,-93.21262192
7301,LOWRY HILL EAST,44.95463813,-93.28804768
7303,HOWE,44.94053149,-93.21785465
7308,ST. ANTHONY EAST,44.99769452,-93.24861733
7309,WINDOM PARK,45.010481799999994,-93.23971121
7311,WHITTIER,44.94836,-93.2881
7312,HAWTHORNE,45.00023,-93.28799000000001
7313,PHILLIPS WEST,44.958260700000004,-93.268978
7314,SHINGLE CREEK,45.04848382,-93.30933857
7316,CORCORAN,44.94746433,-93.24741103
7317,LOWRY HILL EAST,44.95643545,-93.29440492
7320,JORDAN,45.01314,-93.29558
7322,VENTURA VILLAGE,44.96091597,-93.26037491
7324,STANDISH,44.93502461,-93.23211892
7334,BRYANT,44.92964973,-93.26754626
7335,LYNNHURST,44.91144953,-93.30485909999999
7336,NORTHEAST PARK,45.00593736,-93.24433636
7338,CLEVELAND,45.01327,-93.30824
7340,JORDAN,45.0132653,-93.30887786
7346,DIAMOND LAKE,44.89153285,-93.25416222
7348,WILLARD - HAY,44.99881,-93.31334
7351,KEEWAYDIN,44.90718179,-93.22646741
7352,CLEVELAND,45.02047,-93.31589
7355,REGINA,44.92422464,-93.26889052
7366,JORDAN,45.00864826,-93.29431189
7370,CLEVELAND,45.01956598,-93.31207807
7377,KENNY,44.90238592,-93.29465893
7380,LORING PARK,44.96747488,-93.27781525
7381,HAWTHORNE,45.00087429999999,-93.29258518
7385,HALE,44.90977065,-93.25116399
7386,HOWE,44.93506933,-93.21148714
7388,STEVENS SQUARE - LORING HEIGHTS,44.964583399999995,-93.27658196
7392,HARRISON,44.97755214,-93.29818296
7393,WILLARD - HAY,44.997409999999995,-93.29941
7395,FOLWELL,45.01321597,-93.30381298
7397,ECCO,44.94173415,-93.30364634
7405,CARAG,44.9376947,-93.29139626
7406,COMO,44.99147,-93.22409
7407,FULTON,44.90971892,-93.31629832
7409,BRYN - MAWR,44.96999,-93.30875999999999
7424,WINDOM PARK,45.01232503,-93.22419191
7429,ST. ANTHONY WEST,44.99763105,-93.26832176
7432,HAWTHORNE,45.005933500000005,-93.29141666
7438,CARAG,44.944728600000005,-93.29131597
7440,COOPER,44.94834651,-93.21591152
7442,KENWOOD,44.96248256,-93.30839182
7445,NORTH LOOP,44.98843284,-93.2803333
7448,LOWRY HILL EAST,44.949259999999995,-93.29828
7451,COMO,44.98795,-93.21647
7453,CENTRAL,44.93415,-93.26249
7459,CEDAR RIVERSIDE,44.96529573,-93.23218377
7461,CARAG,44.94566323,-93.29194604
7463,MARCY HOLMES,44.98653122,-93.24120248
7465,VICTORY,45.02499559,-93.30835804
7471,POWDERHORN PARK,44.94836,-93.25632
7474,LINDEN HILLS,44.92242201,-93.31636014
7480,COMO,44.9878819,-93.22219734
7481,HAWTHORNE,45.01241732,-93.27719499
7483,HOWE,44.93683449,-93.22857494
7484,ELLIOT PARK,44.97043737,-93.26475068
7488,ELLIOT PARK,44.972561400000004,-93.26203178
7494,WENONAH,44.9026082,-93.23233401
7498,STEVENS SQUARE - LORING HEIGHTS,44.96180077,-93.2778187
7500,LONGFELLOW,44.94836332,-93.22229507
7501,MARCY HOLMES,44.9794524,-93.23478757
7507,JORDAN,45.00867213,-93.2981055
7508,CEDAR - ISLES - DEAN,44.94977,-93.3138
7511,HOWE,44.93775659,-93.22611891
7516,EAST ISLES,44.96003226,-93.2981902
7520,HOLLAND,45.01108476,-93.26096789
7526,CEDAR RIVERSIDE,44.9653,-93.24409
7528,LIND - BOHANON,45.04842509,-93.29406668
7529,LIND - BOHANON,45.04842063,-93.29915768
7533,REGINA,44.92604107,-93.26630289
7535,REGINA,44.92514,-93.26756999999999
7548,VENTURA VILLAGE,44.96183225,-93.25677535
7550,MIDTOWN PHILLIPS,44.95063475,-93.26265117
7552,POWDERHORN PARK,44.94565013,-93.24740293
7554,ECCO,44.94836492,-93.30019407
7563,JORDAN,45.00870747,-93.3044239
7564,WINDOM PARK,45.01048737,-93.23073596
7567,HIAWATHA,44.92431967,-93.20892159
7571,SUMNER - GLENWOOD,44.98155993,-93.29428705
7573,FIELD,44.91520867,-93.26647687
7575,WEBBER - CAMDEN,45.03771867,-93.30412358
7578,COLUMBIA PARK,45.03239184,-93.25189961
7580,MCKINLEY,45.02306215,-93.29309938
7583,NORTHEAST PARK,45.003890000000006,-93.22693000000001
7584,LYNDALE,44.94665027,-93.27601282
7593,CARAG,44.94836154,-93.29255390000002
7595,CENTRAL,44.9404565,-93.27277273
7602,HAWTHORNE,45.001490000000004,-93.28494
7603,JORDAN,45.005114,-93.30505777
7605,DOWNTOWN WEST,44.98498515,-93.26490945
7606,WINDOM,44.89878378,-93.27682793
7607,LOWRY HILL EAST,44.94836,-93.2881
7609,LIND - BOHANON,45.05022281,-93.28767398
7611,CEDAR - ISLES - DEAN,44.95244214,-93.32747099
7624,JORDAN,45.00778264,-93.30002098
7625,SEWARD,44.95737689,-93.22909283
7626,WENONAH,44.901740000000004,-93.22581
7627,LOWRY HILL,44.96542409,-93.29243982
7628,NEAR - NORTH,44.99306,-93.29565
7629,COMO,44.97983542,-93.23084742
7630,PROSPECT PARK - EAST RIVER ROAD,44.95774506,-93.20899109
7631,MIDTOWN PHILLIPS,44.95195,-93.25755
7635,WINDOM,44.90238864,-93.28447028
7637,HOWE,44.93506208,-93.21276568
7642,LINDEN HILLS,44.91792,-93.32549
7644,LOWRY HILL EAST,44.94920394,-93.29318835
7647,CENTRAL,44.94408768,-93.26770462
7654,WILLARD - HAY,44.99881366,-93.31397734
7655,LONGFELLOW,44.95197292,-93.23233478
7656,LOWRY HILL,44.96640958,-93.29369944
7657,SHERIDAN,45.00035395,-93.26614612
7660,LONGFELLOW,44.94227978,-93.22431068
7663,NORTH LOOP,44.988040000000005,-93.27979
7665,HARRISON,44.98157771,-93.30168979999999
7669,LONGFELLOW,44.95107452,-93.22996976
7676,WILLARD - HAY,45.0036781,-93.30993863
7678,AUDUBON PARK,45.01407525,-93.24378141
7681,NORTH LOOP,44.9869,-93.27586
7682,PROSPECT PARK - EAST RIVER ROAD,44.96974419,-93.22289190000001
7683,MARCY HOLMES,44.98702994,-93.24246064
7691,LORING PARK,44.9664,-93.28084
7692,NEAR - NORTH,44.99467814,-93.29942537
7694,CLEVELAND,45.01595793,-93.31461543
7699,WEBBER - CAMDEN,45.03151,-93.28936999999999
7700,WILLARD - HAY,44.99742,-93.30569
7702,CEDAR RIVERSIDE,44.96717772,-93.24407897
7704,FOLWELL,45.01766506,-93.29685009
7712,EAST PHILLIPS,44.95100925,-93.25121069
7717,MORRIS PARK,44.90493361,-93.21269547
7718,WENONAH,44.90262686,-93.22978714
7722,AUDUBON PARK,45.01412002,-93.22814862
7730,BRYN - MAWR,44.973901700000006,-93.30801444
7734,WINDOM,44.90237132,-93.28702084
7736,REGINA,44.92423248,-93.26253752
7738,FIELD,44.91334923,-93.27417128
7746,FOLWELL,45.02307028,-93.29436401
7749,AUDUBON PARK,45.02134727,-93.23711197
7752,HIAWATHA,44.92967272,-93.21913105
7758,LONGFELLOW,44.94836976,-93.23685477
7767,CARAG,44.9466,-93.29448000000001
7773,WEBBER - CAMDEN,45.03334,-93.29705
7774,MARSHALL TERRACE,45.01588031,-93.27133482
7776,JORDAN,45.00782,-93.30695
7778,DIAMOND LAKE,44.89998565,-93.26648871
7783,LORING PARK,44.96825261,-93.27932986
7786,DOWNTOWN WEST,44.97888,-93.27660999999999
7789,ARMATAGE,44.89308447,-93.30362174
7796,HUMBOLDT INDUSTRIAL AREA,45.04393955,-93.30987214
7798,BANCROFT,44.93412,-93.24987
7800,SEWARD,44.96336265,-93.23298664
7802,EAST HARRIET,44.92591111,-93.29210778
7809,LONGFELLOW,44.95017288,-93.22498402
7812,ELLIOT PARK,44.96942819,-93.26510301
7815,ERICSSON,44.92236227,-93.22833112
7816,MARCY HOLMES,44.98411,-93.23838
7819,JORDAN,45.00847933,-93.31403261
7820,WENONAH,44.90077555,-93.23489843
7823,NEAR - NORTH,44.99519658,-93.29829694
7824,COOPER,44.95106648,-93.21400716
7826,CEDAR - ISLES - DEAN,44.95157761,-93.31702109
7830,LORING PARK,44.97319073,-93.28418618
7832,LYNDALE,44.94834704,-93.27880784
7834,SUMNER - GLENWOOD,44.981320000000004,-93.29581
7840,LOWRY HILL,44.97199086,-93.29033547
7841,DOWNTOWN WEST,44.97912392,-93.26666469
7848,VICTORY,45.03545,-93.31164
7849,KEEWAYDIN,44.909861799999995,-93.23224525
7850,HOLLAND,45.00472787,-93.26157132
7851,NEAR - NORTH,44.99914804,-93.29181556
7854,FIELD,44.91520605,-93.26391832
7860,WINDOM,44.89424901,-93.28518620000001
7862,HAWTHORNE,45.01222156,-93.29432789
7865,BANCROFT,44.92783614,-93.25746478
7867,COOPER,44.95106549,-93.21655984
7870,ERICSSON,44.9241809,-93.22958759
7871,JORDAN,44.999159999999996,-93.29564
7875,CARAG,44.9466,-93.29576
7876,LOWRY HILL EAST,44.95733174,-93.28866623
7878,LIND - BOHANON,45.038509999999995,-93.28885
7881,SEWARD,44.96398724,-93.23124176
7882,WINDOM PARK,45.01406734,-93.24555925
7883,MID - CITY INDUSTRIAL,44.99786416,-93.22170661
7884,LOWRY HILL,44.9671896,-93.29944692
7885,BELTRAMI,44.99149,-93.24356
7886,LYNDALE,44.94661,-93.28137
7888,FOLWELL,45.02128822,-93.29811429
7889,SUMNER - GLENWOOD,44.98816,-93.29104
7891,REGINA,44.92058202,-93.27280289
7893,NICOLLET ISLAND - EAST BANK,44.9875,-93.25783
7895,BRYANT,44.93415,-93.26501999999999
7897,JORDAN,44.99927161,-93.29814568
7901,ELLIOT PARK,44.96716816,-93.26638255
7903,WILLARD - HAY,44.99334,-93.31206
7904,JORDAN,45.00074,-93.30327
7907,NORTH LOOP,44.98209,-93.26908
7909,CENTRAL,44.94047371,-93.26510992
7913,PHILLIPS WEST,44.9505622,-93.27387557
7914,HOLLAND,45.010870000000004,-93.24913000000001
7921,JORDAN,45.00387,-93.3082
7927,HARRISON,44.98331843,-93.30324608
7934,FIELD,44.91880807,-93.26898517
7935,BOTTINEAU,45.01006952,-93.26753589
7936,FIELD,44.91518681,-93.27032026
7940,DOWNTOWN WEST,44.97322,-93.26978000000001
7948,SHERIDAN,45.0009,-93.26614000000001
7949,HOLLAND,45.011523100000005,-93.24735079999999
7953,POWDERHORN PARK,44.94213682,-93.25245292
7964,NICOLLET ISLAND - EAST BANK,44.98800707,-93.25817703
7965,LOWRY HILL EAST,44.9511821,-93.29062928
7968,HARRISON,44.98263,-93.30583
7972,ST. ANTHONY WEST,44.99567702,-93.26342871
7977,LOWRY HILL EAST,44.95284696,-93.29188534
7979,LYNDALE,44.94473,-93.27793
7984,STANDISH,44.93411509,-93.24035991
7985,NORTH LOOP,44.98998899,-93.28012126
7987,EAST PHILLIPS,44.95554,-93.25117
7994,LONGFELLOW,44.95106711,-93.22290899
7998,WAITE PARK,45.03310026,-93.23711223
7999,MARSHALL TERRACE,45.01388443,-93.27012544
8001,PROSPECT PARK - EAST RIVER ROAD,44.97037,-93.22017
8004,MARCY HOLMES,44.98187509,-93.23923713
8019,KENNY,44.90060704,-93.30229568
8020,HOLLAND,45.01266897,-93.24734147
8021,MORRIS PARK,44.90538413,-93.21332718
8023,STEVENS SQUARE - LORING HEIGHTS,44.96458613,-93.27148185
8027,CENTRAL,44.94225973,-93.27406863
8030,POWDERHORN PARK,44.94836,-93.2614
8035,HIAWATHA,44.92067135,-93.20764804
8038,JORDAN,45.00268872,-93.30550994
8039,EAST ISLES,44.95912645,-93.29628691
8040,POWDERHORN PARK,44.94655,-93.2563
8042,COLUMBIA PARK,45.03440185,-93.24857055
8049,LYNDALE,44.94834712,-93.28052287
8052,WILLARD - HAY,45.00125875,-93.30562646
8054,SUMNER - GLENWOOD,44.98447098,-93.29254546
8061,WINDOM,44.90417928,-93.28830779
8062,WEBBER - CAMDEN,45.02576,-93.29061
8063,WILLARD - HAY,44.99577902,-93.30695682
8066,MINNEHAHA,44.90539506,-93.20418839
8069,MARCY HOLMES,44.99268778,-93.25016917
8070,MINNEHAHA,44.91643,-93.22024
8073,BELTRAMI,44.99780594,-93.23971433
8076,CORCORAN,44.93953,-93.24229
8078,CARAG,44.94661,-93.28811999999999
8087,HAWTHORNE,45.01197,-93.2849
8094,HIAWATHA,44.92994425,-93.22039867
8100,ERICSSON,44.92145524,-93.22637229
8102,STEVENS SQUARE - LORING HEIGHTS,44.96332385,-93.27403594
8107,HOLLAND,45.00840112,-93.24914916
8108,VICTORY,45.03133,-93.31232
8110,NORTH LOOP,44.98911028,-93.28543072
8111,NORTHEAST PARK,44.99974662,-93.23908147
8117,FOLWELL,45.01408645,-93.29938398
8119,DOWNTOWN WEST,44.97526008,-93.26992525
8126,NORTHEAST PARK,45.00464732,-93.23717856
8134,POWDERHORN PARK,44.94836,-93.25886
8138,SHINGLE CREEK,45.04484821,-93.30925755
8140,MIDTOWN PHILLIPS,44.95006,-93.25503
8142,MARCY HOLMES,44.98294266,-93.23382408
8151,NORTH LOOP,44.98329007,-93.27192694
8159,HOWE,44.94144527,-93.20637603
8161,WHITTIER,44.95911431,-93.28210148
8163,CEDAR - ISLES - DEAN,44.95456652,-93.32554443
8177,WENONAH,44.8993,-93.22428000000001
8179,WEBBER - CAMDEN,45.03157,-93.29831
8184,ERICSSON,44.92057378,-93.23216009
8185,ELLIOT PARK,44.97158497,-93.26747976
8186,MARCY HOLMES,44.98524646,-93.23473493
8191,SEWARD,44.96401122,-93.24170511
8192,PHILLIPS WEST,44.95194,-93.26771
8193,NORTH LOOP,44.985040000000005,-93.27847
8195,BOTTINEAU,45.01163067,-93.26311732
8197,LOWRY HILL EAST,44.95284484,-93.2906235
8199,HAWTHORNE,45.00203096,-93.28493299
8200,UNIVERSITY OF MINNESOTA,44.9819,-93.23284
8203,SEWARD,44.96148303,-93.22599001
8204,SEWARD,44.96271267,-93.22644858
8206,MARCY HOLMES,44.9838355,-93.23768006
8213,FULTON,44.90965417,-93.30994670000001
8220,LOWRY HILL EAST,44.95375,-93.2976
8223,CEDAR RIVERSIDE,44.96829991,-93.24407439
8224,CEDAR RIVERSIDE,44.96886923,-93.24564812
8225,WEBBER - CAMDEN,45.03605506,-93.30408494
8226,WILLARD - HAY,44.98703164,-93.31593156
8229,BANCROFT,44.93137859,-93.24986571
8232,LORING PARK,44.96723,-93.27781999999999
8236,STEVENS SQUARE - LORING HEIGHTS,44.96419791,-93.27857261
8245,MIDTOWN PHILLIPS,44.950390000000006,-93.26265
8252,UNIVERSITY OF MINNESOTA,44.973659999999995,-93.23029
8260,KING FIELD,44.93682774,-93.27791461
8261,WINDOM PARK,45.00842091,-93.24381392
8267,CEDAR - ISLES - DEAN,44.952890000000004,-93.32094000000001
8273,AUDUBON PARK,45.01592969,-93.22942838
8281,LOGAN PARK,44.99929189,-93.24986652
8284,CORCORAN,44.93773,-93.24736
8285,CARAG,44.94212342,-93.29326128
8288,WHITTIER,44.95099896,-93.2880785
8297,BRYANT,44.93323486,-93.27272745
8299,BANCROFT,44.92963481,-93.25745872
8302,DOWNTOWN WEST,44.973479100000006,-93.27508918
8303,HIAWATHA,44.92613316,-93.20892729
8304,LORING PARK,44.96846,-93.28605
8306,MID - CITY INDUSTRIAL,44.99697736,-93.22683617
8311,NORTHROP,44.92603193,-93.25493142
8313,UNIVERSITY OF MINNESOTA,44.97527795,-93.23386151
8318,LORING PARK,44.97399957,-93.28616778
8323,CENTRAL,44.94395444,-93.26388878
8330,MIDTOWN PHILLIPS,44.95734,-93.25877
8337,MIDTOWN PHILLIPS,44.94921363,-93.25503814
