"tractName","year","race","Education Index","Health Index","Income Index","Wellbeing Index"
"3025401",2013,"Asian",NA,NA,0,NA
"3025401",2013,"Black/African American",NA,NA,0,NA
"3025401",2013,"Hispanic/Latinx",NA,NA,0,NA
"3025401",2013,"Native American",NA,NA,NA,NA
"3025401",2013,"White (Non-Hispanic)",NA,NA,2.99935366321657,NA
"3025401",2018,"All",3.43369143978415,6.08333333333333,3.61015429650368,4.37572635654039
"3025401",2018,"Asian",1.89730158730159,NA,3.70455817472468,NA
"3025401",2018,"Black/African American",6.03555555555555,NA,0.596215419295217,NA
"3025401",2018,"Hispanic/Latinx",1.01744402072944,NA,0.527594264948545,NA
"3025401",2018,"Native American",NA,NA,NA,NA
"3025401",2018,"White (Non-Hispanic)",3.29307523551426,NA,5.55002841334657,NA
"3025403",2013,"All",NA,4.45833333333333,2.98011934700815,NA
"3025403",2013,"Asian",NA,NA,0,NA
"3025403",2013,"Black/African American",NA,NA,0,NA
"3025403",2013,"Hispanic/Latinx",NA,NA,0,NA
"3025403",2013,"Native American",NA,NA,NA,NA
"3025403",2013,"White (Non-Hispanic)",NA,NA,3.98414607371967,NA
"3025403",2018,"All",3.76413708003814,4.45833333333333,3.2987110488154,3.84039382072896
"3025403",2018,"Asian",6.91111111111111,NA,2.47855983131067,NA
"3025403",2018,"Black/African American",4.39111111111111,NA,0,NA
"3025403",2018,"Hispanic/Latinx",0.0311111111111111,NA,0,NA
"3025403",2018,"Native American",NA,NA,NA,NA
"3025403",2018,"White (Non-Hispanic)",5.40321305172369,NA,5.37136772831056,NA
"3025601",2013,"All",NA,7.54166666666666,3.0507984978263,NA
"3025601",2013,"Asian",NA,NA,2.77912027132195,NA
"3025601",2013,"Black/African American",NA,NA,2.55565094517961,NA
"3025601",2013,"Hispanic/Latinx",NA,NA,1.86173360350814,NA
"3025601",2013,"Native American",NA,NA,NA,NA
"3025601",2013,"White (Non-Hispanic)",NA,NA,3.30101497591957,NA
"3025601",2018,"All",6.35610797237916,7.54166666666666,6.98832041865827,6.96203168590137
"3025601",2018,"Asian",4.44444444444444,NA,2.95671166485635,NA
"3025601",2018,"Black/African American",3.95111111111111,NA,4.84329141704434,NA
"3025601",2018,"Hispanic/Latinx",6.80845101258894,NA,0,NA
"3025601",2018,"Native American",NA,NA,NA,NA
"3025601",2018,"White (Non-Hispanic)",6.7287707641196,NA,8.07725169170465,NA
"3025603",2013,"All",NA,6.875,3.965943042029,NA
"3025603",2013,"Asian",NA,NA,4.03567810898703,NA
"3025603",2013,"Black/African American",NA,NA,3.1325201414639,NA
"3025603",2013,"Hispanic/Latinx",NA,NA,0,NA
"3025603",2013,"Native American",NA,NA,NA,NA
"3025603",2013,"White (Non-Hispanic)",NA,NA,4.55054025727452,NA
"3025603",2018,"All",7.53641975308642,6.875,6.57826397362737,6.99656124223793
"3025603",2018,"Asian",6.82666666666667,NA,3.37052413273115,NA
"3025603",2018,"Black/African American",6.67007936507937,NA,2.57760595734255,NA
"3025603",2018,"Hispanic/Latinx",3.67944556226246,NA,0,NA
"3025603",2018,"Native American",NA,NA,NA,NA
"3025603",2018,"White (Non-Hispanic)",7.61333333333333,NA,7.11480191826375,NA
"3025605",2013,"All",NA,6.04166666666667,4.32122143908606,NA
"3025605",2013,"Asian",NA,NA,6.43370113393372,NA
"3025605",2013,"Black/African American",NA,NA,2.40564719568465,NA
"3025605",2013,"Hispanic/Latinx",NA,NA,0,NA
"3025605",2013,"Native American",NA,NA,NA,NA
"3025605",2013,"White (Non-Hispanic)",NA,NA,4.64660056275971,NA
"3025605",2018,"All",5.02451138627077,6.04166666666667,6.85272208772814,5.97296671355519
"3025605",2018,"Asian",3.20477861319967,NA,5.16642989681464,NA
"3025605",2018,"Black/African American",2.01777777777778,NA,0,NA
"3025605",2018,"Hispanic/Latinx",2.08,NA,0,NA
"3025605",2018,"Native American",NA,NA,NA,NA
"3025605",2018,"White (Non-Hispanic)",6.67914534583751,NA,7.73185018021513,NA
"3025701",2013,"All",NA,8.33333333333333,4.95494566844862,NA
"3025701",2013,"Asian",NA,NA,2.5068129339963,NA
"3025701",2013,"Black/African American",NA,NA,1.52569181713532,NA
"3025701",2013,"Hispanic/Latinx",NA,NA,0.931722504346242,NA
"3025701",2013,"Native American",NA,NA,NA,NA
"3025701",2013,"White (Non-Hispanic)",NA,NA,5.87210169224141,NA
"3025701",2018,"All",6.78563532350334,8.33333333333333,6.47814077889408,7.19903647857692
"3025701",2018,"Asian",NA,NA,9.03309652138066,NA
"3025701",2018,"Black/African American",3.67597045418828,NA,2.98122741947585,NA
"3025701",2018,"Hispanic/Latinx",3.33333333333333,NA,0.684044860596788,NA
"3025701",2018,"Native American",NA,NA,NA,NA
"3025701",2018,"White (Non-Hispanic)",7.18799398307177,NA,7.13447789803309,NA
"3025702",2013,"All",NA,6.375,4.43753849062329,NA
"3025702",2013,"Asian",NA,NA,3.9291748299503,NA
"3025702",2013,"Black/African American",NA,NA,1.13933469054882,NA
"3025702",2013,"Hispanic/Latinx",NA,NA,0,NA
"3025702",2013,"Native American",NA,NA,NA,NA
"3025702",2013,"White (Non-Hispanic)",NA,NA,5.51181816862746,NA
"3025702",2018,"All",6.30436048566057,6.375,6.08422251900015,6.25452766822024
"3025702",2018,"Asian",7.55555555555555,NA,5.74679553504476,NA
"3025702",2018,"Black/African American",6.79508448540707,NA,0,NA
"3025702",2018,"Hispanic/Latinx",5.55555555555556,NA,NA,NA
"3025702",2018,"Native American",NA,NA,NA,NA
"3025702",2018,"White (Non-Hispanic)",6.82715678084099,NA,7.07230106357154,NA
"3025801",2013,"All",NA,5.79166666666667,5.57059885346005,NA
"3025801",2013,"Asian",NA,NA,2.92436397481755,NA
"3025801",2013,"Black/African American",NA,NA,2.577953708681,NA
"3025801",2013,"Hispanic/Latinx",NA,NA,0,NA
"3025801",2013,"Native American",NA,NA,NA,NA
"3025801",2013,"White (Non-Hispanic)",NA,NA,6.60485342991241,NA
"3025801",2018,"All",4.93675917564666,5.79166666666667,6.7590078408542,5.82914456105584
"3025801",2018,"Asian",8.63111111111111,NA,6.26792734609099,NA
"3025801",2018,"Black/African American",6.64444444444444,NA,6.97503047780847,NA
"3025801",2018,"Hispanic/Latinx",1.88444444444444,NA,3.97726613717873,NA
"3025801",2018,"Native American",NA,NA,NA,NA
"3025801",2018,"White (Non-Hispanic)",4.50550845979417,NA,7.27515713789693,NA
"3025802",2013,"All",NA,5.875,5.87374976968778,NA
"3025802",2013,"Asian",NA,NA,1.36084383091789,NA
"3025802",2013,"Black/African American",NA,NA,3.36236065290593,NA
"3025802",2013,"Hispanic/Latinx",NA,NA,NA,NA
"3025802",2013,"Native American",NA,NA,0,NA
"3025802",2013,"White (Non-Hispanic)",NA,NA,6.18612963362495,NA
"3025802",2018,"All",5.27070914696814,5.875,6.7332280188286,5.95964572193224
"3025802",2018,"Asian",4.3413431013431,NA,4.33011999465057,NA
"3025802",2018,"Black/African American",2.22222222222222,NA,5.66510640101542,NA
"3025802",2018,"Hispanic/Latinx",0.648888888888888,NA,0,NA
"3025802",2018,"Native American",NA,NA,NA,NA
"3025802",2018,"White (Non-Hispanic)",6.21684807256236,NA,7.04900849307982,NA
"3025803",2013,"All",NA,6.16666666666667,3.06588603375774,NA
"3025803",2013,"Asian",NA,NA,2.68213960507213,NA
"3025803",2013,"Black/African American",NA,NA,2.30325916331235,NA
"3025803",2013,"Hispanic/Latinx",NA,NA,0,NA
"3025803",2013,"Native American",NA,NA,NA,NA
"3025803",2013,"White (Non-Hispanic)",NA,NA,3.60519865192024,NA
"3025803",2018,"All",5.32390055185754,6.16666666666667,4.49117075789921,5.32724599214114
"3025803",2018,"Asian",5.2,NA,3.29999538355926,NA
"3025803",2018,"Black/African American",6.94666666666667,NA,0,NA
"3025803",2018,"Hispanic/Latinx",6.72036281179138,NA,0,NA
"3025803",2018,"Native American",NA,NA,NA,NA
"3025803",2018,"White (Non-Hispanic)",3.7963315696649,NA,5.52510504307485,NA
"3025805",2013,"All",NA,6.33333333333333,5.44517631452841,NA
"3025805",2013,"Asian",NA,NA,1.56691199474893,NA
"3025805",2013,"Black/African American",NA,NA,0,NA
"3025805",2013,"Hispanic/Latinx",NA,NA,6.68901728096177,NA
"3025805",2013,"Native American",NA,NA,0,NA
"3025805",2013,"White (Non-Hispanic)",NA,NA,5.91335040195122,NA
"3025805",2018,"All",4.43989139515455,6.33333333333333,6.3967907633602,5.7233384972827
"3025805",2018,"Asian",NA,NA,NA,NA
"3025805",2018,"Black/African American",NA,NA,0,NA
"3025805",2018,"Hispanic/Latinx",2.22222222222222,NA,NA,NA
"3025805",2018,"Native American",NA,NA,NA,NA
"3025805",2018,"White (Non-Hispanic)",4.5826686858489,NA,6.5105446955216,NA
"3025903",2013,"All",NA,7.83333333333333,6.93441564468012,NA
"3025903",2013,"Asian",NA,NA,1.6558950838399,NA
"3025903",2013,"Black/African American",NA,NA,1.66013283908249,NA
"3025903",2013,"Hispanic/Latinx",NA,NA,5.05061040218561,NA
"3025903",2013,"Native American",NA,NA,6.03934582928632,NA
"3025903",2013,"White (Non-Hispanic)",NA,NA,7.45118289285995,NA
"3025903",2018,"All",7.44141556075982,7.83333333333333,8.54793914653033,7.94089601354116
"3025903",2018,"Asian",6.87071161048689,NA,8.87446854416275,NA
"3025903",2018,"Black/African American",4.77235653235653,NA,1.1598975656169,NA
"3025903",2018,"Hispanic/Latinx",3.23111111111111,NA,2.7432209500744,NA
"3025903",2018,"Native American",NA,NA,NA,NA
"3025903",2018,"White (Non-Hispanic)",7.72997338065661,NA,8.90291529175135,NA
"3025905",2013,"All",NA,7.58333333333333,8.04022902604789,NA
"3025905",2013,"Asian",NA,NA,8.22955630934103,NA
"3025905",2013,"Black/African American",NA,NA,3.96767872468204,NA
"3025905",2013,"Hispanic/Latinx",NA,NA,NA,NA
"3025905",2013,"Native American",NA,NA,NA,NA
"3025905",2013,"White (Non-Hispanic)",NA,NA,8.2748092232911,NA
"3025905",2018,"All",8.27111111111111,7.58333333333333,8.96207192657319,8.27217212367255
"3025905",2018,"Asian",8.02222222222222,NA,10,NA
"3025905",2018,"Black/African American",6.41777777777778,NA,5.68844054053106,NA
"3025905",2018,"Hispanic/Latinx",8.54666666666667,NA,8.14091622266795,NA
"3025905",2018,"Native American",NA,NA,NA,NA
"3025905",2018,"White (Non-Hispanic)",8.32444444444445,NA,9.04084366985693,NA
"3025906",2013,"All",NA,6.5,6.99271408478607,NA
"3025906",2013,"Asian",NA,NA,5.72652484880556,NA
"3025906",2013,"Black/African American",NA,NA,5.68279104214324,NA
"3025906",2013,"Hispanic/Latinx",NA,NA,8.09367297829414,NA
"3025906",2013,"Native American",NA,NA,NA,NA
"3025906",2013,"White (Non-Hispanic)",NA,NA,7.41657686695808,NA
"3025906",2018,"All",5.58845275181724,6.5,7.21642500192467,6.4349592512473
"3025906",2018,"Asian",9.57777777777778,NA,7.18437834457049,NA
"3025906",2018,"Black/African American",7.89119549929677,NA,7.47927775596953,NA
"3025906",2018,"Hispanic/Latinx",2.64861678004535,NA,2.7362594399393,NA
"3025906",2018,"Native American",NA,NA,NA,NA
"3025906",2018,"White (Non-Hispanic)",6.19279947684442,NA,8.23482591459842,NA
"3025907",2013,"All",NA,6.95833333333333,7.94151193725544,NA
"3025907",2013,"Asian",NA,NA,6.72481870742866,NA
"3025907",2013,"Black/African American",NA,NA,0,NA
"3025907",2013,"Hispanic/Latinx",NA,NA,1.0069416840307,NA
"3025907",2013,"Native American",NA,NA,NA,NA
"3025907",2013,"White (Non-Hispanic)",NA,NA,9.17107141034356,NA
"3025907",2018,"All",7.04705167173252,6.95833333333333,7.64236489287691,7.21591663264759
"3025907",2018,"Asian",5.92888888888889,NA,4.86709843886531,NA
"3025907",2018,"Black/African American",2.22222222222222,NA,1.17945460922298,NA
"3025907",2018,"Hispanic/Latinx",4.24444444444444,NA,2.29930198836049,NA
"3025907",2018,"Native American",NA,NA,2.80694097875923,NA
"3025907",2018,"White (Non-Hispanic)",7.78311762311762,NA,8.11864880489516,NA
"3026005",2013,"All",NA,5.95833333333333,5.82612759713708,NA
"3026005",2013,"Asian",NA,NA,1.16863171332123,NA
"3026005",2013,"Black/African American",NA,NA,0.375556447222685,NA
"3026005",2013,"Hispanic/Latinx",NA,NA,0.147497231649405,NA
"3026005",2013,"Native American",NA,NA,NA,NA
"3026005",2013,"White (Non-Hispanic)",NA,NA,6.34620615403693,NA
"3026005",2018,"All",5.99737265059441,5.95833333333333,6.32461041330956,6.0934387990791
"3026005",2018,"Asian",5.07135151795346,NA,2.09178385681995,NA
"3026005",2018,"Black/African American",4.47367608929362,NA,0,NA
"3026005",2018,"Hispanic/Latinx",3.3646146293569,NA,0,NA
"3026005",2018,"Native American",NA,NA,NA,NA
"3026005",2018,"White (Non-Hispanic)",5.96844572280814,NA,7.77575936796619,NA
"3026006",2013,"All",NA,8.70833333333334,6.19400156580074,NA
"3026006",2013,"Asian",NA,NA,5.14204357560131,NA
"3026006",2013,"Black/African American",NA,NA,0,NA
"3026006",2013,"Hispanic/Latinx",NA,NA,0,NA
"3026006",2013,"Native American",NA,NA,NA,NA
"3026006",2013,"White (Non-Hispanic)",NA,NA,6.91217846052033,NA
"3026006",2018,"All",6.74837050431987,8.70833333333334,6.05355781861952,7.17008721875758
"3026006",2018,"Asian",9.12444444444444,NA,8.78120215068766,NA
"3026006",2018,"Black/African American",2.14666666666667,NA,0,NA
"3026006",2018,"Hispanic/Latinx",3.61480971505068,NA,0,NA
"3026006",2018,"Native American",NA,NA,NA,NA
"3026006",2018,"White (Non-Hispanic)",8.09333333333333,NA,6.73134937800571,NA
"3026007",2013,"All",NA,7.70833333333333,7.5423276814692,NA
"3026007",2013,"Asian",NA,NA,8.06478032744638,NA
"3026007",2013,"Black/African American",NA,NA,0,NA
"3026007",2013,"Hispanic/Latinx",NA,NA,0,NA
"3026007",2013,"Native American",NA,NA,NA,NA
"3026007",2013,"White (Non-Hispanic)",NA,NA,8.97696036152608,NA
"3026007",2018,"All",5.56556390977444,7.70833333333333,8.34611188925688,7.20666971078822
"3026007",2018,"Asian",8.56,NA,10,NA
"3026007",2018,"Black/African American",4.84031746031746,NA,0.35536668246896,NA
"3026007",2018,"Hispanic/Latinx",2.62713773681516,NA,0.955470941532856,NA
"3026007",2018,"Native American",NA,NA,NA,NA
"3026007",2018,"White (Non-Hispanic)",5.34656829868097,NA,9.33437899217606,NA
"3026013",2013,"All",NA,7.08333333333333,6.51319672592127,NA
"3026013",2013,"Asian",NA,NA,8.03733491338929,NA
"3026013",2013,"Black/African American",NA,NA,0,NA
"3026013",2013,"Hispanic/Latinx",NA,NA,NA,NA
"3026013",2013,"Native American",NA,NA,NA,NA
"3026013",2013,"White (Non-Hispanic)",NA,NA,6.7565199725947,NA
"3026013",2018,"All",7.2612987012987,7.08333333333333,8.66253033205051,7.66905412222752
"3026013",2018,"Asian",7.46850088183422,NA,5.78243606263288,NA
"3026013",2018,"Black/African American",NA,NA,NA,NA
"3026013",2018,"Hispanic/Latinx",NA,NA,NA,NA
"3026013",2018,"Native American",NA,NA,NA,NA
"3026013",2018,"White (Non-Hispanic)",7.16400021669646,NA,8.96661032284753,NA
"3026014",2013,"All",NA,6.25,6.73777848132372,NA
"3026014",2013,"Asian",NA,NA,4.45717433696871,NA
"3026014",2013,"Black/African American",NA,NA,8.64206935333277,NA
"3026014",2013,"Hispanic/Latinx",NA,NA,0.249124785486252,NA
"3026014",2013,"Native American",NA,NA,NA,NA
"3026014",2013,"White (Non-Hispanic)",NA,NA,7.13621350788201,NA
"3026014",2018,"All",6.89694056381754,6.25,8.03742180622555,7.0614541233477
"3026014",2018,"Asian",9.36444444444444,NA,6.82929623374372,NA
"3026014",2018,"Black/African American",2.88444444444444,NA,7.08347162040078,NA
"3026014",2018,"Hispanic/Latinx",5.01958228905597,NA,2.49242519293091,NA
"3026014",2018,"Native American",NA,NA,NA,NA
"3026014",2018,"White (Non-Hispanic)",7.13569712913188,NA,8.34549165044944,NA
"3026015",2013,"All",NA,6.08333333333333,6.19415891331186,NA
"3026015",2013,"Asian",NA,NA,2.90795397941094,NA
"3026015",2013,"Black/African American",NA,NA,0,NA
"3026015",2013,"Hispanic/Latinx",NA,NA,0,NA
"3026015",2013,"Native American",NA,NA,NA,NA
"3026015",2013,"White (Non-Hispanic)",NA,NA,6.99159217732791,NA
"3026015",2018,"All",7.38695202425539,6.08333333333333,8.53829378057827,7.33619304605567
"3026015",2018,"Asian",6.7725786163522,NA,6.12603809592001,NA
"3026015",2018,"Black/African American",5.52,NA,4.16070326695475,NA
"3026015",2018,"Hispanic/Latinx",4.23856307435255,NA,0,NA
"3026015",2018,"Native American",NA,NA,NA,NA
"3026015",2018,"White (Non-Hispanic)",7.6034360410831,NA,9.05205607888146,NA
"3026016",2013,"All",NA,7.75,7.43594068643102,NA
"3026016",2013,"Asian",NA,NA,6.28653211570243,NA
"3026016",2013,"Black/African American",NA,NA,8.58813848072175,NA
"3026016",2013,"Hispanic/Latinx",NA,NA,0,NA
"3026016",2013,"Native American",NA,NA,NA,NA
"3026016",2013,"White (Non-Hispanic)",NA,NA,7.86106819514581,NA
"3026016",2018,"All",6.49508967223253,7.75,8.53129248968591,7.59212738730615
"3026016",2018,"Asian",6.04634920634921,NA,8.63260175715473,NA
"3026016",2018,"Black/African American",3.45777777777778,NA,0.715437791078705,NA
"3026016",2018,"Hispanic/Latinx",5.77805316504112,NA,1.45297991956129,NA
"3026016",2018,"Native American",NA,NA,NA,NA
"3026016",2018,"White (Non-Hispanic)",7.4573057346454,NA,9.26052151301664,NA
"3026018",2013,"All",NA,8.625,8.58111662499116,NA
"3026018",2013,"Asian",NA,NA,5.46006050855582,NA
"3026018",2013,"Black/African American",NA,NA,10,NA
"3026018",2013,"Hispanic/Latinx",NA,NA,2.54473896143782,NA
"3026018",2013,"Native American",NA,NA,0,NA
"3026018",2013,"White (Non-Hispanic)",NA,NA,9.22036355706292,NA
"3026018",2018,"All",8.2905286306352,8.625,9.68095793606081,8.865495522232
"3026018",2018,"Asian",8.03185674744394,NA,8.01390808916517,NA
"3026018",2018,"Black/African American",NA,NA,NA,NA
"3026018",2018,"Hispanic/Latinx",5.50912353347136,NA,10,NA
"3026018",2018,"Native American",NA,NA,NA,NA
"3026018",2018,"White (Non-Hispanic)",8.62666666666667,NA,10,NA
"3026019",2013,"All",NA,7.45833333333334,5.22939378703158,NA
"3026019",2013,"Asian",NA,NA,4.96058757899545,NA
"3026019",2013,"Black/African American",NA,NA,1.62372489215427,NA
"3026019",2013,"Hispanic/Latinx",NA,NA,2.14988718262347,NA
"3026019",2013,"Native American",NA,NA,NA,NA
"3026019",2013,"White (Non-Hispanic)",NA,NA,6.29211933869956,NA
"3026019",2018,"All",5.41497451199801,7.45833333333334,4.75161345352198,5.87497376628444
"3026019",2018,"Asian",6.03555555555556,NA,6.44476883451443,NA
"3026019",2018,"Black/African American",5.02563799680079,NA,0,NA
"3026019",2018,"Hispanic/Latinx",3.87957435488162,NA,1.13958372906119,NA
"3026019",2018,"Native American",NA,NA,NA,NA
"3026019",2018,"White (Non-Hispanic)",5.40929705215419,NA,6.07304044989038,NA
"3026020",2013,"All",NA,5.83333333333333,4.8689994736687,NA
"3026020",2013,"Asian",NA,NA,4.41744027099505,NA
"3026020",2013,"Black/African American",NA,NA,0,NA
"3026020",2013,"Hispanic/Latinx",NA,NA,NA,NA
"3026020",2013,"Native American",NA,NA,NA,NA
"3026020",2013,"White (Non-Hispanic)",NA,NA,6.12394304150061,NA
"3026020",2018,"All",7.55358897940261,5.83333333333333,7.47196464693244,6.95296231988946
"3026020",2018,"Asian",9.61333333333333,NA,9.42351104328093,NA
"3026020",2018,"Black/African American",3.80888888888889,NA,0,NA
"3026020",2018,"Hispanic/Latinx",2.09119769119769,NA,0,NA
"3026020",2018,"Native American",NA,NA,NA,NA
"3026020",2018,"White (Non-Hispanic)",8.29333333333333,NA,9.41660532636806,NA
